RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
24174,264,Compton,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114.660678,2185.5
23394,265,Abilene,city,TX,TX,"Abilene, TX",Taylor County,,692.9875305,699.3552992,702.098551,708.0917843,707.9327272,707.6639997,702.2197239,704.5658946,707.1990703,707.3176637,706.1389288,704.7303085,710.8905013,711.06369,712.4766149,712.4567797,713.8115054,713.3130237,714.821447,713.4798504,714.0526347,713.6024213,718.4186343,726.4958507,732.0851098,738.6108996,744.0898721,746.4389235,744.8745894,739.9019366,738.7754752,738.6270548,744.0354521,748.1435814,755.7938159,756.3993542,755.738421,757.2864734,760.9285027,769.7390336,770.3770205,768.2034407,766.0978415,770.8845201,775.340223,774.8524322,775.180564,781.8105031,790.2222109,794.6031025,797.0820873,799.5781862,802.9546031,800.650318,800.0946292,798.6156251,804.2094531,807.8276526,811.5168201,815.8655558,818.1510336,823.7671388,828.4767506,835.5677487,839.2226619,844.5765957,849.1836536,855.4530012,856.560212,862.4390186,861.4873675,875.7526635,881.8453913,892.1038953,891.4720423,906.705446,926.3501778,949.5692151,963.7334019,960.5301876,931.7953291,919.1836954,924.9870974,951.2612881,966.0866805,978.3622292,988.4847754,991.2929847,1010.266062,1027.459839,1035.062991,1028.53005,1013.562805
17321,266,Carrollton,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1144.641346,1149.548828,1158.411026,1159.527996,1163.832596,1165.517031,1177.547164,1185.286746,1189.750601,1178.058367,1176.635582,1181.361988,1190.052329,1190.702273,1196.735723,1204.724692,1217.48458,1220.267863,1223.213899,1225.453953,1226.107148,1226.641128,1229.78446,1225.843598,1221.51389,1221.761246,1230.716253,1243.121314,1251.56818,1262.676676,1277.078382,1274.311825,1268.935691,1261.342648,1265.925406,1277.350324,1286.194557,1287.503544,1282.140752,1284.954831,1290.533388,1299.739413,1296.38956,1296.634418,1296.851742,1301.091522,1311.089796,1311.258489,1315.775134,1314.633655,1326.193404,1328.673,1343.913383,1347.946451,1359.064428,1352.784033,1350.179787,1352.659237,1356.787779,1369.55215,1370.921165,1370.888852,1359.50735,1352.196877,1366.597483,1361.919223,1369.952617,1360.543557,1374.36169,1375.987985,1377.316556,1390.847688,1400.840852,1418.077371,1445.217488,1485.932768,1517.72514,1550.242778,1581.819561,1616.999548,1633.375551,1645.242117,1667.525991,1682.747313,1684.336692,1691.763305,1718.298942,1774.047874,1814.112937,1839.587238,1838.346542,1815.819488,1802.681311,1780.864177
44506,267,Cedar Rapids,city,IA,IA,"Cedar Rapids, IA",Linn County,,,,785.5630988,780.5802615,777.6972636,781.5919963,791.6000911,798.4494214,812.5225378,810.9126824,814.8431736,815.670524,814.0924944,817.4618489,812.1181087,814.3457525,813.2838653,820.5356168,824.7692356,824.2595073,822.4273515,821.2841809,825.9983126,826.8478808,828.983173,828.8471548,822.7187235,826.5518311,825.7998391,833.2513594,832.0821745,834.4671377,828.9502049,827.6224855,824.9461746,834.904973,838.3184342,844.3260371,845.2622637,850.5737077,852.2157895,852.6707619,851.366461,852.9312044,852.1579648,848.3595384,850.6423142,847.8915867,856.4649076,858.4707806,865.9124228,869.7036998,873.4592474,870.1992523,868.5078706,869.2147618,872.7428712,868.0893544,867.7979984,870.6361141,874.0850556,871.8418096,865.9105602,872.4893052,884.7427394,901.2544214,909.8850958,907.1065114,894.161497,890.0646283,892.5355159,908.0370211,920.0775731,928.7933444,938.593774,934.9973781,937.0892065,940.7009017,938.1202906,932.0492651,931.6837165,941.69356,954.5505627,961.5473928,957.2921111,974.3339532,975.6523497,995.5978402,986.428797,977.0070551,981.9128719,977.7335603,999.8293373
7330,268,Surprise,city,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",Maricopa County,1023.551048,1027.80049,1023.881308,1039.750013,1051.947709,1056.459308,1060.646773,1060.052026,1065.513271,1060.490369,1067.315092,1075.395066,1090.171578,1102.824388,1113.625215,1121.820089,1126.126597,1130.719731,1138.009373,1135.265712,1137.600114,1133.192221,1141.792107,1148.574327,1168.240754,1177.446865,1190.4918,1193.387609,1204.92676,1207.45657,1210.864772,1210.5181,1203.952578,1199.869212,1198.542473,1204.286691,1220.87078,1234.813674,1260.582701,1267.670475,1281.264216,1285.047182,1294.750375,1291.784811,1288.634888,1295.663553,1306.105154,1318.443508,1324.350753,1344.06291,1363.361067,1379.179608,1391.697595,1403.32849,1407.3811,1404.179524,1395.420272,1399.753223,1403.729751,1420.815439,1421.481449,1424.99817,1433.980213,1461.739656,1498.354936,1528.924377,1554.903974,1590.78729,1614.027589,1638.916065,1649.671692,1669.836213,1685.688714,1727.808922,1777.398604,1838.424595,1865.964274,1894.111534,1912.637965,1935.541986,1956.658577,1979.864483,1998.165987,2012.046594,2034.45497,2048.508739,2076.195002,2080.905754,2092.715388,2091.661261,2080.610962,2072.380359,2029.535581,2000.841438
48443,269,West Valley City,city,UT,UT,"Salt Lake City, UT",Salt Lake County,,,,,,,,,,,,,1148.337893,1144.855145,1140.609612,1132.742298,1141.487707,1133.462877,1136.185777,1142.284837,1153.900486,1146.385157,1137.798346,1145.52986,1160.490508,1181.155891,1183.563674,1202.781991,1214.077202,1220.093489,1223.375525,1220.376662,1221.105653,1197.368352,1201.036955,1211.90125,1231.850643,1230.207465,1218.415253,1219.391194,1229.40654,1255.441839,1279.981109,1284.469178,1278.678295,1267.530919,1268.2487,1266.700384,1271.786105,1283.715747,1292.858154,1294.966344,1289.909516,1291.152715,1310.017086,1316.316383,1313.689026,1295.101925,1288.111251,1289.511455,1298.340094,1304.514707,1289.573978,1288.439646,1292.501077,1316.867652,1326.822071,1335.668235,1335.067833,1323.286842,1326.625771,1330.299991,1365.041964,1399.144,1459.182506,1487.447781,1519.103917,1542.532786,1580.014933,1623.700155,1648.595404,1643.529295,1645.740608,1631.05166,1680.530413,1688.223358,1741.991772,1746.699437,1767.850865,1776.026048,1781.061632,1766.925208,1752.013939,1738.336797
17070,270,Bloomington,city,IN,IN,"Bloomington, IN",Monroe County,1220.607418,1211.600946,1212.101167,1212.112633,1208.45124,1204.261643,1219.306089,1232.474567,1242.564306,1240.410742,1233.820705,1234.502807,1229.979228,1233.506882,1243.887009,1247.040677,1248.087147,1245.350118,1257.091008,1263.853488,1267.64544,1272.146766,1277.977786,1278.57076,1272.196041,1279.28807,1284.49465,1291.376852,1292.755181,1279.249392,1297.261651,1296.24771,1316.396961,1310.700981,1318.537878,1314.805332,1322.118749,1323.11829,1340.736597,1313.786069,1307.335827,1297.43796,1335.267346,1348.384256,1361.796885,1354.707903,1370.077206,1379.529914,1392.100441,1389.033369,1382.827129,1394.401415,1399.032286,1399.26339,1400.7775,1404.389625,1421.235731,1422.30461,1431.986492,1431.230101,1435.434488,1430.155127,1441.628712,1433.44107,1453.741362,1459.300576,1470.235205,1469.340252,1479.649201,1488.470771,1496.891216,1492.497118,1507.767596,1489.701558,1505.789824,1499.723163,1544.01065,1576.390408,1629.877247,1654.089965,1657.647835,1632.358926,1614.952049,1610.658834,1643.058689,1693.20168,1734.659295,1756.711526,1789.228784,1834.592819,1853.104816,1824.254208,1790.424627,1753.274242
5052,271,Hampton,city,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",Hampton City,1071.899753,1077.377151,1075.289984,1073.176917,1073.984142,1082.530114,1084.519353,1080.660254,1083.898309,1079.448025,1085.718083,1083.755701,1086.757366,1083.915867,1085.815892,1092.076557,1098.094784,1097.79414,1093.102662,1084.02784,1081.765499,1082.187895,1086.115766,1090.400597,1090.517333,1088.907145,1088.255517,1090.770972,1091.138758,1098.237269,1102.735958,1106.011585,1097.630097,1092.528877,1091.651902,1097.16392,1106.344669,1114.390126,1113.789576,1116.800701,1122.489129,1136.522873,1132.294536,1128.042954,1117.174138,1121.010923,1122.062631,1128.354393,1136.087736,1139.335967,1148.985094,1159.265524,1166.116242,1173.179416,1166.663366,1164.826025,1159.022841,1161.594392,1163.513523,1162.89155,1158.953286,1154.841801,1152.907406,1154.808614,1178.245278,1202.535083,1227.740745,1234.474112,1245.331349,1252.785766,1261.30421,1266.723822,1276.548997,1302.26255,1341.01674,1384.454866,1430.897105,1458.320124,1490.217603,1503.258001,1510.702919,1501.417046,1469.792569,1442.874453,1430.788553,1447.408714,1470.556615,1482.168107,1488.947741,1502.883418,1522.123218,1541.051102,1536.624836,1522.02877
21159,272,Warren,city,MI,MI,"Detroit-Warren-Dearborn, MI",Macomb County,799.2706955,802.7414594,806.0987288,809.9978489,816.9733554,819.1318008,818.3397838,814.3248238,817.2949263,819.3005078,820.4882882,819.0902187,830.4462596,838.2490677,845.9993673,845.6738935,847.5956326,850.1175109,868.0543776,873.7123107,874.7004126,856.3929755,856.2994624,853.5405921,856.6773394,862.2106591,868.7274751,878.3655657,879.5718268,887.6030187,884.0863279,880.421522,879.7358538,881.8465976,887.975914,893.0448396,898.758265,909.8771776,922.5115032,927.2766637,910.8556798,902.9658462,912.1254067,929.2054592,933.5289125,926.1033626,924.7018629,922.6826068,922.9982549,935.9699681,943.7209329,956.3934913,951.1434279,954.8952228,955.5773093,961.0107014,956.8824853,959.4474535,941.1124801,949.6053138,950.2313405,973.7256254,990.2582877,999.5469368,1008.945619,1012.400336,1018.36326,1034.098997,1044.642665,1064.948512,1063.200416,1065.602049,1070.507606,1084.932786,1097.461396,1109.170067,1135.816103,1171.755554,1197.192326,1216.235288,1219.569379,1237.785168,1233.480263,1249.674166,1240.202532,1273.804175,1261.547356,1291.987493,1245.108484,1277.155479,1285.894166,1339.210727,1326.409717,1328.76548
45888,273,Inglewood,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1344.844923,1358.263816,1372.237462,,1424.421988,1430.72896,1428.382129,1437.090364,1448.958026,1444.505105,1446.787541,1440.759415,1461.789633,1474.702538,1514.331045,1523.224967,1549.316299,1538.500715,1576.095279,1585.215369,1602.357651,1593.655155,1590.216903,1616.867951,1626.73336,1642.853339,1645.263987,1674.36112,1696.792651,1715.707719,1725.310153,1765.257568,1791.066822,1791.90178,1780.29722,1785.964753,1802.288091,1803.716115,1815.441627,1827.259608,1844.254855,1844.338669,1860.283464,1865.502944,1887.554457,1909.010598,1922.80904,1920.772179,1910.581982,1925.28459,1957.333444,1973.690047,1982.532915,1970.093239,1980.926008,1975.699527,2004.919162,2014.118465,2039.067573,2035.538104,2071.3388,2054.782323,2011.168556,1977.049981,1989.962675,2028.344239,2051.593432,2066.604592,2071.851314,2050.310452,2030.079428,2021.859223,2015.816756,2039.853276,2057.533473,2101.358462,2127.373087,2156.225124,2183.385841,2216.779581,2201.526372,2218.158446,2228.892519,2249.012413,2275.263737,2306.974735,2410.826056,2431.723556,2463.851144,2421.373038,2416.981879,2393.602524,2414.415891,2417.777778
37427,274,Billings,city,MT,MT,"Billings, MT",Yellowstone County,996.5525411,1002.362163,1007.785105,1010.311752,1012.925768,1015.604775,1014.817187,1011.61168,1011.210738,1007.520085,1005.71613,1009.327917,1012.210446,1014.284152,1014.216546,1018.256189,1028.150251,1028.574319,1030.039998,1025.192393,1021.110727,1014.177104,1008.632731,1016.511355,1022.363368,1030.916704,1032.423582,1034.962831,1035.980368,1032.684037,1033.408686,1033.570154,1028.043894,1020.328109,1012.11633,1021.097796,1028.171067,1036.808518,1036.719182,1040.44151,1049.620268,1056.640912,1061.568982,1055.274978,1048.859334,1045.676983,1048.498844,1050.456914,1057.776176,1066.798618,1074.524248,1072.295724,1072.014198,1072.879553,1074.640794,1076.515593,1076.646969,1078.453686,1076.585725,1081.848655,1081.791899,1083.041742,1082.575426,1094.546459,1111.919686,1132.343016,1146.207587,1168.072269,1173.004103,1173.814883,1161.147496,1159.874184,1168.988321,1207.08137,1236.928294,1268.522242,1275.065723,1291.024712,1295.061164,1299.504452,1301.109464,1312.927841,1314.347964,1329.769087,1330.007717,1347.762474,1357.242858,1396.396937,1421.235015,1453.452525,1443.570111,1435.418942,1427.150005,1435.872222
30543,275,Boulder,city,CO,CO,"Boulder, CO",Boulder County,1820.857829,1833.902715,1841.274225,1859.549117,1879.05886,1907.09646,1936.279663,1931.201353,1886.233162,1873.681032,1888.558826,1924.751671,1950.738949,1967.188928,1981.24345,1966.043604,1966.404605,1964.497423,1963.163771,1928.343976,1937.227476,1930.621781,1959.680943,1971.61402,1993.52974,2016.264678,2015.155906,2029.779203,2032.737268,2039.024433,2034.771298,2026.150998,2032.436982,2037.758797,2059.369321,2067.841612,2080.554477,2079.85908,2087.059632,2109.885575,2132.788853,2152.099192,2149.14937,2144.26553,2136.543391,2138.855777,2150.213816,2164.037975,2175.65095,2182.786913,2203.679672,2209.122859,2215.781001,2202.111774,2190.899819,2201.802408,2213.614431,2215.573373,2220.085049,2224.172494,2248.554931,2232.588941,2223.577646,2219.108311,2244.43202,2252.096597,2253.156841,2249.550792,2254.54242,2261.161295,2275.42241,2288.789785,2323.002056,2340.577006,2368.290001,2417.759637,2436.980471,2476.305612,2464.277222,2489.23313,2483.684848,2504.705444,2516.689477,2535.897777,2576.199017,2618.475257,2610.07037,2606.610999,2594.695802,2660.662496,2680.535367,2704.788434,2694.194214,2690.928307
7858,276,West Palm Beach,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,1171.829516,1177.328487,1189.555793,1199.92556,1204.421953,1214.475462,1229.379544,1246.791572,1251.064341,1246.718221,1244.021378,1246.374196,1250.132979,1252.802989,1260.284619,1264.818627,1275.888575,1276.308613,1285.054496,1287.484985,1296.288222,1297.353659,1309.002013,1313.065853,1329.296424,1323.585163,1323.721222,1323.185938,1336.38582,1341.944471,1341.539764,1338.50905,1345.091432,1349.549143,1361.908391,1374.626073,1382.54645,1383.640726,1380.138009,1384.59682,1389.878212,1394.409954,1402.235965,1403.00347,1413.431343,1417.786299,1428.413563,1434.084792,1438.002098,1443.11532,1443.698669,1444.822914,1473.141614,1473.625709,1487.535375,1475.824556,1486.981372,1498.665271,1500.478778,1506.638714,1500.986149,1490.806565,1486.116837,1487.21916,1492.515621,1498.273455,1512.118669,1532.447929,1561.546732,1583.563961,1601.596562,1607.867647,1624.157604,1653.832194,1686.006816,1732.107312,1786.225022,1850.71726,1943.57976,2010.547455,2126.317168,2177.211678,2252.460748,2237.41053,2256.225017,2265.470119,2236.386728,2228.299704,2225.958428,2309.947743,2340.42897,2374.333906,2373.110756,2373.35685
4351,277,Denton,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Denton County,1043.088046,1054.156005,1056.829429,1063.089278,1073.459314,1083.42255,1093.552121,1098.90893,1090.273192,1083.059304,1083.584086,1096.897438,1109.574162,1107.898459,1114.916607,1121.925199,1134.10483,1141.522476,1141.219907,1143.945532,1143.150643,1144.136112,1140.044937,1147.564394,1159.39163,1176.159286,1184.31397,1188.88913,1192.452266,1187.804361,1190.763905,1189.638756,1187.44572,1184.952775,1180.27916,1192.938015,1194.423978,1206.106818,1209.79775,1219.142472,1227.677399,1235.433753,1235.554316,1232.656494,1225.5552,1221.146567,1225.608597,1232.617542,1244.794147,1248.985299,1254.996713,1263.535739,1270.362256,1273.072487,1282.40375,1286.949875,1290.504366,1268.042492,1259.74819,1261.932999,1277.440834,1274.502037,1272.10906,1280.186314,1303.107677,1307.95724,1308.826765,1306.425695,1309.450656,1309.799508,1315.4769,1330.06475,1348.392059,1369.637453,1382.893611,1394.987823,1414.647034,1436.929149,1470.812903,1475.331119,1496.140178,1493.197198,1503.088098,1521.073966,1539.883099,1571.023175,1579.800787,1601.069029,1611.00903,1627.806485,1623.949276,1617.279537,1607.496115,1608.346237
17571,278,Coral Springs,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,1343.645507,1350.579598,1361.892846,1374.318551,1376.741682,1379.873948,1377.739447,1382.487533,1389.912267,1394.127781,1407.862713,1412.325654,1429.855039,1429.322823,1434.820506,1421.096318,1427.069743,1427.513111,1446.040224,1450.833371,1459.562621,1464.340842,1470.959253,1474.543624,1478.498484,1478.86735,1483.945157,1489.777838,1494.277076,1501.339071,1506.107854,1510.535319,1517.865,1515.312996,1515.176993,1518.561653,1528.730535,1545.980827,1542.947898,1541.823938,1536.640035,1547.470585,1552.756085,1561.228699,1564.880361,1563.125415,1561.803651,1566.176969,1581.724314,1589.353773,1591.37443,1589.480148,1595.568162,1598.438244,1604.174813,1607.159949,1603.800827,1603.651751,1610.708678,1623.13512,1636.13182,1633.91349,1629.382298,1627.242226,1621.831682,1628.946141,1631.236466,1641.794951,1649.861589,1667.735586,1672.172406,1684.694476,1693.145848,1714.280719,,1813.161719,,,,2072.033203,2052.471357,2085.359336,2147.477149,2232.592414,2256.923921,2269.57016,2295.818635,2324.486636,2373.778368,2385.180659,2336.355015,2313.71168,2311.280374,2354.867677
48293,279,Waco,city,TX,TX,"Waco, TX",McLennan County,,,,,,,944.9194468,943.1231782,965.37973,970.7916684,976.0565078,953.6474286,959.969506,958.0155946,974.3540854,978.6062701,985.8245537,989.2604514,986.9794517,1015.584441,1010.834643,1014.704609,994.0643876,1003.628664,1009.27024,1013.866072,1017.685793,1027.071296,1025.7649,1030.5124,1030.573983,1040.802001,1034.848366,1035.268422,1037.659856,1045.336537,1047.599009,1047.743844,1058.216481,1061.739688,1072.831756,1064.913695,1074.027055,1069.729049,1083.155564,1086.478867,1081.622011,1077.260522,1077.481558,1089.840513,1088.724572,1124.711698,1137.748048,1157.775597,1128.134547,1129.365138,1133.853068,1144.632652,1139.975853,1136.948385,1139.473536,1161.098808,1179.766388,1187.828122,1171.182324,1168.006301,1169.841389,1199.493737,1208.356765,1207.413533,1192.761036,1193.817287,1205.78011,1227.580554,1261.612498,1292.410413,1338.885816,1359.238266,1368.2964,1373.087395,1393.73121,1407.48978,1405.938531,1415.548701,1429.825693,1490.333969,1509.267101,1571.37969,1549.976884,1578.056955,1572.341137,1574.840341,1563.204627,1559.146368
47847,280,Sterling Heights,city,MI,MI,"Detroit-Warren-Dearborn, MI",Macomb County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479.230719,1482.100638,1513.186875,1530.270814,1536.988375,1536.81941,1550.984749,1563.562926,1578.144092,1593.625608,1607.107678,1622.762309,1634.084554,1657.600897,1692.478134,1711.243304,1747.971066,1723.0558,1723.03987,1679.419192,1700.237893,1678.333333
13594,281,Roseville,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Placer County,1556.09567,1575.474166,1583.594116,1593.962746,1595.804277,1603.836141,1618.232253,1622.132044,1620.294347,1623.886169,1625.025521,1631.463175,1627.217688,1648.173915,1669.002687,1686.515232,1701.022204,1703.214104,1704.844596,1704.624747,1715.456678,1708.275586,1719.347331,1730.007297,1765.6204,1781.917388,1795.224221,1810.054762,1839.787435,1849.174792,1851.97479,1836.467558,1826.374016,1830.681549,1834.58921,1851.663594,1857.186812,1869.148542,1882.895635,1901.526512,1916.283012,1925.91664,1931.118518,1924.664434,1920.465358,1918.951006,1936.056748,1945.428251,1959.735234,1963.011627,1980.777451,2005.437815,2037.820497,2053.890347,2048.481075,2032.057975,2017.561978,1999.831457,1989.991101,1992.34355,2008.12085,2008.156334,2007.339898,2011.938812,2052.84923,2094.123593,2137.472699,2148.671766,2164.827762,2151.212998,2170.243318,2204.823345,2242.358701,2269.152367,2308.388924,2367.831971,2447.178774,2492.256629,2552.72343,2532.841337,2527.336334,2470.355197,2476.211785,2479.475646,2499.522826,2510.567505,2519.383905,2547.667096,2592.354092,2615.384179,2610.779031,2574.156993,2536.410098,2455.10621
6103,282,Murrieta,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,1571.216756,1576.042882,1592.019204,1604.743154,1610.672217,1621.031388,1629.44172,1636.055374,1636.322597,1636.664201,1641.120354,1649.319546,1652.853594,1652.618178,1664.671376,1681.56962,1695.617531,1690.694094,1694.458245,1698.99677,1707.243475,1704.871941,1703.872092,1707.927155,1722.024477,1743.946323,1761.822535,1772.5663,1781.913173,1787.358943,1798.772394,1801.58348,1807.924276,1805.918628,1805.260469,1811.994538,1821.163981,1843.344585,1837.808558,1847.242451,1848.11876,1862.540183,1867.931254,1867.203177,1872.00346,1862.09968,1864.149038,1871.525197,1895.001523,1916.94293,1935.565493,1936.301566,1931.062184,1934.04116,1944.683764,1935.505793,1916.05769,1912.703073,1933.717914,1953.629673,1973.967149,1964.818951,1955.335942,1958.401865,1978.869416,2032.199043,2049.78572,2091.704505,2103.718367,2128.315664,2129.701163,2139.968966,2165.569929,2228.129449,2283.076778,2366.458858,2421.440923,2507.465484,2526.154057,2538.99864,2549.201329,2539.830011,2559.478384,2560.196706,2607.969807,2603.161824,2631.662055,2656.812132,2702.852355,2700.097407,2685.343427,2667.868325,2653.346457,2642.022973
4810,283,Frederick,city,MD,MD,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Frederick County,1372.920022,1384.95246,1391.058607,1392.458406,1399.627173,1399.252092,1401.234505,1392.58487,1393.62386,1386.15305,1391.514118,1383.862047,1392.778596,1396.919484,1409.204036,1408.228098,1409.213431,1413.297313,1409.432131,1408.248772,1399.110919,1398.207856,1395.65285,1395.464961,1404.529619,1418.966315,1438.315007,1444.695889,1444.371535,1440.054077,1447.702191,1435.860726,1431.331266,1423.582774,1431.202281,1436.967964,1451.157461,1466.483069,1478.107775,1477.380347,1484.345517,1484.025447,1484.735862,1478.055085,1479.091658,1482.792045,1478.368327,1495.800088,1506.692485,1523.882744,1519.904325,1526.020809,1528.855017,1536.497528,1546.316778,1546.639508,1543.291064,1525.823123,1531.252766,1534.76063,1545.144304,1538.335136,1531.918359,1524.437286,1542.099634,1559.407931,1579.514653,1590.219725,1602.121432,1603.075092,1595.23912,1616.756403,1646.5418,1687.027383,1695.569245,1715.997148,1731.30878,1761.884329,1783.429645,1794.591502,1790.389261,1781.77444,1786.909195,1822.127141,1861.514555,1904.297436,1937.447814,1965.255095,2006.755779,2000.299579,1999.77549,1965.784929,1939.545425,1942.495029
27317,284,Summerville,city,SC,SC,"Charleston-North Charleston, SC",Dorchester County,1120.156305,1121.284934,1123.694026,1126.656705,1129.43771,1139.53566,1150.233616,1156.948929,1136.900552,1132.341189,1138.298768,1158.286704,1162.371341,1159.66503,1158.682729,1169.886748,1187.998278,1194.748096,1194.7113,1190.853389,1205.524181,1202.666963,1190.102959,1190.522958,1206.953369,1211.515513,1207.119798,1206.015377,1230.214198,1248.885292,1250.525224,1252.60517,1256.903881,1243.229161,1229.785211,1223.353868,1243.868554,1262.903951,1268.767079,1271.862344,1279.864055,1286.212979,1289.562104,1288.363139,1287.39419,1281.819762,1280.688194,1284.180526,1298.193814,1314.566125,1327.935158,1343.267049,1345.122603,1352.938427,1345.952818,1346.444864,1349.545511,1369.949866,1378.302029,1382.102206,1371.46418,1367.086838,1360.180393,1362.425347,1375.855125,1393.757405,1407.088069,1405.735001,1397.87003,1387.179109,1401.032652,1415.979294,1447.430482,1458.00506,1478.703684,1491.300571,1521.98793,1557.554783,1585.91384,1600.742776,1600.530224,1631.816545,1642.424482,1643.054627,1627.43652,1631.239513,1666.127393,1691.9617,1711.168796,1733.830832,1758.796222,1767.814871,1763.795547,1758.310247
27683,285,Victorville,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,1161.028453,1165.321532,1177.020745,1191.512738,1200.967538,1216.900557,1213.983252,1214.397575,1205.607516,1204.888905,1209.335252,1210.949297,1222.978803,1225.98527,1237.271948,1240.653296,1253.396186,1264.729278,1273.38734,1269.458958,1270.201687,1267.786731,1277.761692,1283.514434,1300.128351,1313.466611,1326.059529,1336.33737,1341.727,1352.641148,1351.552261,1356.145623,1357.178747,1356.605516,1356.619811,1361.508606,1372.529384,1384.668275,1394.630463,1408.248387,1425.519591,1428.917684,1437.359305,1430.087996,1433.671666,1434.60901,1447.005127,1455.347712,1466.081895,1473.947415,1483.734016,1487.354763,1489.882653,1492.932775,1498.071438,1502.703948,1512.45147,1518.460204,1491.853816,1486.545467,1487.397908,1507.788587,1519.367255,1524.868577,1561.569372,1590.136369,1626.399139,1652.976976,1695.544496,1749.878384,1786.915359,1802.766582,1824.581853,1834.692577,1865.963103,1889.36398,1975.075171,2040.943594,2070.135081,2051.009605,1947.895945,1909.607748,1940.527689,2058.017371,2142.050146,2191.417916,2196.506909,2189.960846,2180.053564,2194.117266,2231.707598,2242.672148,2215.122035,2211.102047
46666,286,Myrtle Beach,city,SC,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,1006.314895,1022.019605,1025.51106,1034.751925,1042.851012,1055.492481,1051.679346,1060.003605,1062.134675,1063.355302,1051.067622,1057.17119,1066.252343,1080.727173,1066.426345,1086.163829,1092.879307,1110.867735,1111.797216,1110.113883,1113.101508,1107.216481,1111.917769,1115.440309,1116.559236,1132.838184,1141.094979,1160.584342,1159.607593,1162.444684,1165.868586,1163.901529,1170.120139,1163.402279,1177.445242,1181.31219,1191.352765,1187.895453,1187.371744,1188.008483,1200.747799,1206.088225,1209.207695,1198.917938,1210.836914,1209.967523,1230.248841,1225.884328,1226.812656,1220.748055,1233.134089,1247.478295,1257.173065,1272.851956,1270.89291,1281.847671,1276.799326,1283.155503,1282.840467,1280.365178,1274.950406,1253.151065,1238.510685,1248.157374,1263.786478,1286.683259,1305.126252,1325.407344,1320.160402,1329.004153,1327.911187,1342.816399,1341.053852,1364.344188,1393.403048,1436.237321,1476.959167,1532.022565,1567.142126,1606.808948,1619.450382,1643.421677,1623.202784,1626.718048,1655.022309,1702.897279,1748.075758,1746.611521,1780.437793,1809.164747,1826.29554,1808.415584,1775.603079,1774.255556
